source,target,weight
150,3368,1
180,1042,1
416,4083,1
506,968,2
130,2331,1
800,2619,1
3008,1220,1
1025,19,2
762,3456,3
294,1049,1
86,4795,1
338,40,1
800,6630,1
398,1038,1
826,855,1
800,4103,2
762,2454,1
506,408,2
1429,1385,1
40,1420,1
14649,142,1
1003,2410,1
162,595,2
42,24,1
405,371,1
1003,1194,1
1082,290,1
458,1047,1
12321,347,1
350,1218,2
506,379,1
1421,667,1
641,2288,1
1005,5585,1
5358,1467,1
1084,1108,1
714,3302,2
273,1080,2
252,26370,1
1123,972,1
8023,3368,1
162,3772,1
1210,940,1
430,1385,2
13,7971,1
631,989,1
506,332,1
368,3368,3
430,8304,1
12,132,1
379,3688,1
985,1003,1
46,2180,1
2251,2581,1
1159,7185,1
2944,347,1
130,839,3
13,897,1
130,4172,2
347,204,1
336,630,1
6195,408,2
58,244,1
12,124,1
294,714,1
1123,2793,2
2288,6195,1
237,1531,1
398,11000,1
506,2921,3
180,1434,1
1244,42039,1
3057,244,1
1049,3345,1
1147,347,1
148,1132,1
583,200,1
237,7077,1
11,150,2
27,12,1
1132,355,2
276,4718,1
418,430,1
6195,1775,1
631,1039,2
1159,1416,1
12321,5648,1
1082,1081,1
1038,36134,1
750,667,2
2462,1050,1
410,1106,1
506,380,2
148,16,1
800,5514,1
993,5358,1
800,365,1
46,32125,1
29,24,1
1390,1084,1
281,1049,1
114,41,1
969,1420,1
603,1071,1
931,1042,1
1627,4085,1
969,11300,1
940,1039,1
512,349,1
989,698,1
1108,432,1
337,349,1
1020,1123,1
1025,9439,2
749,4326,1
714,281,1
418,367,2
368,3302,1
410,714,1
416,4171,1
618,2696,1
417,30200,2
46,16795,1
1038,1385,2
281,124,1
16,8,1
9252,60,1
252,5621,1
273,618,1
347,3911,2
150,1531,1
148,22,2
631,991,2
130,704,2
252,12,3
873,3054,1
6600,1005,1
58,150,1
679,648,1
1084,5662,1
5,1386,2
1039,10956,1
800,2462,1
1416,18633,1
1039,1045,1
42,111,1
142,2448,1
252,4171,1
621,993,1
162,379,1
984,698,2
252,4172,2
985,2454,2
12,4153,1
410,866,2
9250,273,1
12,1103,1
16,368,1
1020,1035,2
31,3008,1
417,494,1
332,2581,1
289,3008,2
15,86,1
1423,8728,1
1627,47,1
800,380,1
1003,466,1
180,2454,1
681,132,1
2288,990,1
543,1072,1
368,379,1
398,408,1
29,972,1
13,237,2
31,1020,1
5,4102,2
16,430,1
410,1307,4
410,1244,1
430,317,1
13,294,2
5,13,2
458,15945,1
368,1532,1
533,1755,1
164,1148,1
430,5,1
44,94,1
985,1042,1
410,15374,2
1025,27050,1
281,336,1
430,276,2
1041,1020,2
1237,29095,1
543,350,3
1005,4097,1
164,281,1
969,1110,1
1421,347,1
458,6574,1
46,21331,1
1071,1181,3
1386,3368,1
1049,16795,2
5,618,1
1158,738,1
40,1162,1
430,2921,2
8970,18950,1
1071,3688,2
618,290,1
1038,1005,1
79,41,1
410,749,4
276,3522,3
1627,10643,2
199,1244,1
862,7409,1
993,3708,1
506,17428,1
1071,405,1
12,16795,1
410,1627,1
16,29,1
3679,130,1
506,19,2
1429,5174,2
405,603,1
989,677,1
533,669,2
5,2331,4
506,6692,1
171,8568,1
533,72,1
583,1423,1
1049,1444,1
410,5648,1
416,2655,2
506,4159,2
430,1245,2
458,208,1
1038,1387,1
583,2969,1
603,1237,1
22,2262,1
1025,2921,1
862,1385,4
130,7169,1
1020,1060,1
631,610,1
13,281,1
618,7882,1
281,141,1
148,1020,1
12,332,4
