source,target,weight
7378,4750,1
9206,641,1
2035,383,1
24,71,1
1218,379,1
12469,2700,1
306,58,1
1027,1010,1
4603,37755,1
6503,336,1
170,3566,1
355,13509,1
603,512,1
12302,339,2
1511,4574,1
2750,524,1
430,4361,1
3349,976,1
621,1108,2
4172,862,2
1101,86,1
3558,1041,1
2721,506,2
159,499,1
10980,2296,1
1041,26,1
1307,410,3
7179,27221,1
157,3368,1
6380,197,2
10690,11126,1
599,8332,1
101,66,1
1390,862,2
10693,47,1
2861,3840,1
2374,11127,1
1005,862,3
1083,12438,1
13243,1084,1
553,9415,1
152,588,1
2394,533,2
416,669,1
1627,704,1
10688,845,1
157,53,1
1301,4361,1
419,1062,1
2250,12,2
167,89,1
940,337,1
41,273,1
5571,605,1
3345,2995,1
408,1385,2
2867,142,2
15,419,2
17444,28844,1
1091,610,1
1435,610,1
27525,327,1
17913,2394,1
2990,1465,2
