source,target,weight
416,46,1
2672,683,4
209,940,1
204,968,1
27525,862,1
413,4441,1
10695,354,1
79,39,2
1876,6676,2
3691,2698,4
7975,377,1
416,252,3
751,10690,1
79,48,2
3368,2698,1
2740,9796,1
999,789,1
155,18345,1
1184,2180,1
3690,3725,1
681,418,1
498,2282,2
169,47,3
86,1557,1
58,1511,1
1385,4083,1
1465,1267,1
520,1073,1
368,472,1
13299,892,1
72,35,1
762,405,3
6574,1025,2
1020,989,1
257,41,1
1184,2977,1
167,79,2
964,16704,1
631,110,1
156,25,1
2439,3691,1
972,29,1
1244,368,1
3345,2423,1
11300,618,1
337,899,1
418,379,1
370,1071,1
2744,9007,3
2300,6414,1
2921,506,7
2330,10483,1
6574,1429,2
31255,6195,1
1301,15064,1
1003,971,1
2744,338,2
385,192,3
475,1162,1
19771,22767,1
449,8658,1
1411,3172,1
6056,2672,1
430,506,4
367,1049,2
244,13,1
4172,1390,2
1228,403,4
29228,10331,2
1540,2362,2
2995,7179,1
2282,3892,1
1005,416,5
159,2441,1
7670,162,1
65,39,2
40,15414,1
1290,271,1
2990,2457,3
152,2381,2
450,1216,1
289,358,1
2655,1210,1
36745,1390,2
797,12005,1
31,990,2
566,1411,2
714,3523,1
155,11609,3
368,1306,1
31,399,1
472,13,1
16245,2477,1
7475,2990,1
358,990,1
11126,28095,1
6432,8835,1
6992,6422,3
499,1090,2
2974,172,1
3265,1436,1
2698,121,1
2714,3691,1
3508,82,2
2700,253,1
3308,3396,1
472,16795,2
11148,327,1
46,5,7
4,42,1
2844,6414,1
1429,1210,1
621,3679,1
2703,1322,1
16795,150,1
60,114,1
4294,3336,1
19,1385,1
1245,2977,1
276,46,3
39722,589,1
935,2471,1
1158,6028,1
897,418,1
128,829,2
524,2375,1
22,641,1
999,4687,1
498,354,1
715,5546,5
317,1183,1
12378,10483,1
5544,2311,3
25253,126,1
2288,368,1
2424,2420,1
1020,180,2
2257,417,1
46,1775,1
12266,223,3
441,10534,1
496,157,1
667,10876,1
16704,3899,1
641,398,1
4083,416,1
605,47,3
12462,485,1
27913,410,1
2420,2990,1
979,3325,3
20063,5545,1
141,20,4
273,290,1
1082,1095,1
1416,13523,1
8031,697,1
26251,506,1
7378,1301,4
2967,347,1
3265,6994,1
3277,1025,1
9681,354,1
5,449,3
290,1020,2
10155,1025,2
204,9888,1
1252,289,2
7118,2503,3
3205,1418,1
5595,868,2
6600,16,1
5,11,1
3729,618,1
3057,472,1
669,800,1
235,4392,1
7392,338,1
3336,2990,2
6996,32036,1
82,79,3
29228,28643,2
10431,10484,1
4255,1025,2
1085,347,1
170,2,1
2444,170,3
8838,21218,1
46,418,1
121,12,1
720,2503,1
4652,833,6
1184,204,2
306,399,1
14389,385,1
3302,2867,1
36892,133,1
1085,3280,1
1005,1210,1
294,10948,1
2293,10484,1
26,10483,1
3834,3714,2
1429,6574,3
2783,339,1
2381,8956,1
377,2598,3
663,122,1
703,148,2
29,159,1
132,234,3
200,1426,2
415,895,1
150,1050,2
3522,506,2
11126,121,2
978,86,1
413,266,3
86,409,1
368,2687,1
16704,371,1
403,234,1
1533,472,1
197,369,1
1511,114,2
704,408,1
16,86,1
2420,720,7
2712,2477,1
2503,669,1
398,379,2
368,1403,1
1147,3057,1
1520,144,7
2448,331,1
524,10484,2
6456,2477,1
