source,target,weight
189,3302,1
41,81,1
2655,6574,3
14171,610,1
873,631,2
142,2433,1
2462,631,1
800,2722,1
749,12,1
33,1090,1
940,13,4
585,162,2
175,631,1
1408,1038,3
1387,679,1
3679,5,1
1627,1025,2
7169,5,1
276,607,1
1123,289,1
985,6600,1
4,2282,1
1184,398,1
1175,290,3
4104,506,1
276,4331,1
1041,1162,1
130,408,2
273,1164,1
150,9666,1
291,1050,1
4,81,1
105,4,2
22045,862,2
595,273,3
1415,800,2
164,197,1
1071,631,2
10,2049,1
1421,1164,1
2817,281,4
321,969,1
5,709,1
3176,72,1
6933,631,1
609,281,1
1095,10868,1
762,987,1
415,2457,1
30,25,1
506,18075,1
15,419,1
10155,5,1
1123,6340,1
5621,506,2
260,82,1
379,3371,1
6600,1005,1
44,533,1
1049,368,2
1244,506,1
1020,294,1
18075,19,1
1041,855,1
826,1159,2
630,2440,1
5,398,3
162,418,1
855,244,1
1531,472,1
826,273,3
10,107,1
2964,984,1
398,4271,1
252,130,6
18,10,2
5,252,7
6195,5587,1
6351,40,1
472,648,1
339,1421,1
2331,46,2
333,410,1
1397,738,1
897,368,2
3302,12321,1
1385,46,1
1010,631,4
367,405,1
3524,1420,1
1038,11337,1
1038,1627,1
985,3182,1
677,358,2
1210,1104,2
714,367,1
252,338,1
4558,458,1
430,20519,1
1038,1025,3
1038,53537,2
1627,3522,1
428,1416,1
6574,1025,2
2,3612,1
6699,2288,1
130,506,4
683,86,1
1429,180,1
714,368,1
131,625,1
1071,4282,1
366,27221,1
410,506,3
1162,162,2
15,39,3
2655,800,4
162,36,1
1429,4515,1
1123,1003,2
148,931,3
15,12,2
108,4,1
3793,750,1
762,1032,1
1050,1241,1
430,607,2
800,458,2
1386,1025,2
4,615,1
86,27,1
273,618,2
1084,29,1
11972,142,1
22403,6195,1
18,13353,1
350,355,1
82,66,1
68,86,1
252,430,2
80,1062,1
46,24898,1
5648,630,1
1081,995,1
337,855,1
23,167,1
107,24,1
48,18,1
1003,631,2
1162,3060,1
1150,1020,1
3456,289,1
1005,12,1
16,27,2
862,1103,1
3524,273,3
332,1387,3
641,405,2
660,281,2
244,683,1
2448,418,1
1158,750,1
368,583,1
82,39,2
221,1082,1
131,631,3
1039,180,2
281,289,2
1005,2921,1
1123,358,1
506,36,2
82,25,1
1095,1160,1
3709,527,1
1181,405,1
506,40058,1
3,52,2
862,21506,1
993,506,1
605,11300,1
331,897,1
1020,355,3
16,33,1
148,2974,1
1025,2655,1
405,234,1
15,38,1
42,1,2
2,44,1
1164,969,1
1531,1050,5
2464,631,1
679,410,1
2288,714,1
969,5585,1
995,273,2
6692,1408,1
4031,458,1
3684,3008,1
10686,410,1
124,989,1
80,17,1
127,38,1
1003,1050,1
1390,416,1
16795,410,11
1071,3539,1
1435,506,1
1175,5,1
1037,762,1
1047,5,3
7882,1159,2
9899,1533,1
171,368,2
418,3368,1
4085,862,1
3302,150,2
26789,1038,3
897,1049,3
31255,6195,1
2331,1025,2
416,2919,3
1047,4271,1
410,2531,1
16795,524,1
408,4083,1
380,862,2
1158,347,3
273,855,2
417,1082,1
681,1533,2
995,1080,1
46,1408,1
29,931,3
458,3342,1
1533,45278,2
1531,1533,1
524,897,1
347,290,1
289,641,2
22,3008,1
33,232,1
2331,417,1
897,13,4
46,22556,1
167,25,1
330,2,1
380,398,8
995,618,2
4554,430,1
405,466,1
623,42,1
984,1123,2
9826,46,1
1082,148,1
8373,1627,1
990,762,4
281,3302,1
244,82,1
19,630,1
148,1062,1
1532,134,1
1028,762,1
332,416,3
430,4085,1
45353,1390,1
512,641,1
458,533,1
720,244,1
430,1103,1
6195,749,1
630,237,1
1160,40,1
27,2,1
199,150,1
24,336,1
989,281,1
42,33,1
931,1032,1
4,24,2
455,46,1
506,2239,2
244,162,1
321,281,1
585,410,1
3054,985,1
3558,2969,1
1020,281,1
368,237,4
631,1035,2
1082,162,2
667,244,4
6767,714,2
749,4102,1
618,1029,1
11997,6574,1
1085,1386,1
4171,408,1
995,1073,1
873,1071,1
1286,40,1
1390,398,2
990,1123,3
6600,131,1
931,512,1
209,41,2
1386,8970,1
26,44,1
630,1091,1
22,1211,1
417,750,1
405,79,1
124,180,3
995,7042,1
466,164,2
410,338,1
252,7197,1
25,82,1
6418,105,1
4172,46,2
1302,873,1
294,583,1
762,3456,1
